Zeitstempel [s],Anregung [mm],Amplitude [mm]
3.29215669631958,-49.46,-49.2235
3.30285835266113,-49.525,-49.2756
3.31370854377747,-49.585,-49.2756
3.3253710269928,-49.64,-49.3277
3.33694839477539,-49.69,-49.3277
3.34813189506531,-49.735,-49.3277
3.35957336425781,-49.79,-49.3277
3.37123084068298,-49.835,-49.3277
3.38271284103394,-49.87,-49.3277
3.39419484138489,-49.9,-49.3277
3.40489029884338,-49.925,-49.3277
3.41730260848999,-49.95,-49.3277
3.42804646492004,-49.965,-49.3277
3.43968653678894,-49.98,-49.3798
3.45133543014526,-49.99,-49.3798
3.46271848678589,-49.995,-49.3798
3.47353863716126,-50,-49.3798
3.48421263694763,-50,-49.3798
3.49574947357178,-50,-49.3798
3.50655817985535,-50,-49.3798
3.51743531227112,-50,-49.3798
3.52827978134155,-50,-49.3798
3.53894805908203,-50,-49.3798
3.5505166053772,-50,-49.3798
3.56320428848267,-50,-49.3798
3.57483410835266,-50,-49.3798
3.58621716499329,-50,-49.3798
3.59704160690308,-50,-49.3798
3.60800933837891,-50,-49.3798
3.61905431747437,-50,-49.4319
3.63026070594788,-50,-49.4319
3.64107370376587,-50,-49.4319
3.65266346931458,-50,-49.4319
3.66388487815857,-50,-49.4319
3.6756317615509,-50,-49.4319
3.68643736839294,-50,-49.4319
3.69744443893433,-50,-49.4319
3.70917367935181,-50,-49.4319
3.72090888023376,-50,-49.4319
3.73255753517151,-50,-49.4319
3.74432182312012,-50,-49.4319
3.75627374649048,-50,-49.4319
3.7677538394928,-50,-49.4319
3.77928304672241,-50,-49.4319
3.79106307029724,-50,-49.4319
3.80276441574097,-50,-49.4319
3.81448101997376,-50,-49.4319
3.8255660533905,-50,-49.484
3.8363664150238,-50,-49.484
3.84706497192383,-50,-49.484
3.85805606842041,-50,-49.484
3.8687264919281,-50,-49.484
3.8794584274292,-50,-49.4319
3.89012908935547,-50,-49.4319
3.90079569816589,-50,-49.484
3.91160988807678,-50,-49.484
3.92255210876465,-50,-49.484
3.93406867980957,-50,-49.484
3.9454448223114,-50,-49.484
3.95707225799561,-50,-49.484
3.96781802177429,-50,-49.484
3.9790632724762,-50,-49.484
3.98981380462647,-50,-49.484
4.00092506408691,-50,-49.484
4.01241183280945,-50,-49.484
4.02419781684876,-50,-49.484
4.03612112998962,-50,-49.5361
4.04754424095154,-50,-49.5361
4.05928754806519,-50,-49.484
4.07028293609619,-50,-49.484
4.08129620552063,-50,-49.484
4.09197902679443,-50,-49.484
4.10271978378296,-50,-49.5361
4.11346769332886,-50,-49.5361
4.1241455078125,-50,-49.484
4.13488745689392,-50,-49.484
4.14581036567688,-50,-49.484
4.15675902366638,-50,-49.5361
4.16764950752258,-50,-49.5361
4.17854523658752,-50,-49.5361
4.18972301483154,-50,-49.5361
4.20059514045715,-50,-49.484
4.21144533157349,-50,-49.484
4.22256207466126,-50,-49.484
4.23324823379517,-50,-49.484
4.24399566650391,-50,-49.5361
4.2565221786499,-50,-49.484
4.26753878593445,-50,-49.484
4.27861261367798,-50,-49.5361
4.28989696502686,-50,-49.5361
4.30063080787659,-50,-49.5361
4.31155157089233,-50,-49.5361
4.32223963737488,-50,-49.5361
4.33352470397949,-50,-49.5361
4.34516835212708,-50,-49.5361
4.35663533210754,-50,-49.5361
4.36819076538086,-50,-49.5361
4.37967991828919,-50,-49.5361
4.39126682281494,-50,-49.5361
4.40276598930359,-50,-49.5361
4.41441893577576,-50,-49.5361
4.42552900314331,-50,-49.5361
4.43624615669251,-50,-49.5361
4.44705200195313,-50,-49.5361
4.45851588249207,-50,-49.5882
4.46918082237244,-50,-49.5882
4.48039269447327,-50,-49.5882
4.49196171760559,-50,-49.5882
4.50362539291382,-50,-49.5882
4.51429319381714,-50,-49.5882
4.52537131309509,-50,-49.5882
4.53702878952026,-50,-49.5882
4.54826807975769,-50,-49.5882
4.55978155136108,-50,-49.5882
4.57146430015564,-50,-49.5882
4.5821430683136,-50,-49.5882
4.59473919868469,-50,-49.5882
4.60645508766174,-50,-49.5882
4.61829495429993,-50,-49.5882
4.62971949577332,-50,-49.5882
4.64152526855469,-50,-49.5882
4.65291237831116,-50,-49.5882
4.66454887390137,-50,-49.5882
4.67642664909363,-50,-49.5882
4.68816709518433,-50,-49.5882
4.69989442825317,-50,-49.5882
4.71137356758118,-50,-49.5882
4.72295665740967,-50,-49.5882
4.73436594009399,-50,-49.5882
4.74595093727112,-50,-49.5882
4.75748252868652,-50,-49.5882
4.76906800270081,-50,-49.5882
4.78102993965149,-50,-49.5882
4.79264807701111,-50,-49.5882
4.80437779426575,-50,-49.5882
4.81629848480225,-50,-49.5882
4.82789635658264,-50,-49.5882
4.83903670310974,-50,-49.6403
4.85084843635559,-50,-49.6403
4.86224269866943,-50,-49.5882
4.87374377250671,-50,-49.5882
4.8844108581543,-50,-49.6403
4.8970844745636,-50,-49.5882
4.90896105766296,-50,-49.5882
4.92037057876587,-50,-49.5882
4.93188190460205,-50,-49.5882
4.94372749328613,-50,-49.6403
4.95524644851685,-50,-49.6403
4.96703791618347,-50,-49.6403
4.97852230072022,-50,-49.6403
4.99025011062622,-50,-49.6403
5.00172424316406,-50,-49.5882
5.01256394386292,-50,-49.5882
5.02358865737915,-50,-49.6403
5.03448748588562,-50,-49.6403
5.04613900184631,-50,-49.6403
5.05708813667297,-50,-49.5882
5.06800842285156,-50,-49.5882
5.07961940765381,-50,-49.6403
5.09083318710327,-50,-49.6403
5.10148572921753,-50,-49.6403
5.11257195472717,-50,-49.6403
5.12422752380371,-50,-49.6403
5.13588809967041,-50,-49.5882
5.14710092544556,-50,-49.5882
5.15878224372864,-50,-49.6403
5.17029595375061,-50,-49.6403
5.18225502967835,-50,-49.6403
5.19393920898438,-50,-49.6403
5.20535588264465,-50,-49.6403
5.21601986885071,-50,-49.6403
5.22677540779114,-50,-49.6403
5.23751664161682,-50,-49.6403
5.24822735786438,-50,-49.6403
5.25903272628784,-50,-49.6403
5.27004814147949,-50,-49.6403
5.28128552436829,-50,-49.6403
5.29279112815857,-50,-49.6403
5.30421447753906,-50,-49.6403
5.31495666503906,-50,-49.6403
5.32667660713196,-50,-49.6403
5.33825278282166,-50,-49.6403
5.34893465042114,-50,-49.6403
5.3601655960083,-50,-49.6403
5.37149691581726,-50,-49.6403
5.38217568397522,-50,-49.6403
5.39287519454956,-50,-49.6403
5.40369367599487,-50,-49.6403
5.41507172584534,-50,-49.6403
5.42675089836121,-50,-49.6403
5.43773531913757,-50,-49.6403
5.44853591918945,-50,-49.6403
5.45936965942383,-50,-49.6403
5.4705274105072,-50,-49.6403
5.48135733604431,-50,-49.6924
5.49244713783264,-50,-49.6924
5.50329613685608,-50,-49.6924
5.51414847373962,-50,-49.6924
5.52513217926025,-50,-49.6403
5.53605723381043,-50,-49.6924
5.54701137542725,-50,-49.6924
5.55793213844299,-50,-49.6403
5.56875538825989,-50,-49.6403
5.5794837474823,-50,-49.6403
5.59018325805664,-50,-49.6403
5.60163855552673,-50,-49.6924
5.61311745643616,-50,-49.6924
5.62469244003296,-50,-49.6403
5.63646507263184,-50,-49.6924
5.64800119400024,-50,-49.6924
5.65950155258179,-50,-49.6403
5.67022228240967,-50,-49.6403
5.68177509307861,-50,-49.6924
5.69255113601685,-50,-49.6924
5.70371270179749,-50,-49.6403
5.7151403427124,-50,-49.6403
5.72651672363281,-50,-49.6924
5.73756194114685,-50,-49.6924
5.74864840507507,-50,-49.6924
5.7596423625946,-50,-49.6924
5.77053499221802,-50,-49.6924
5.78138995170593,-50,-49.6924
5.79218721389771,-50,-49.6924
5.80306696891785,-50,-49.6924
5.81390070915222,-50,-49.6924
5.82474637031555,-50,-49.6924
5.83591270446777,-50,-49.6924
5.84689044952393,-50,-49.6924
5.85776686668396,-50,-49.6924
5.86865258216858,-50,-49.6924
5.87961030006409,-50,-49.6924
5.89059901237488,-50,-49.6924
5.9014310836792,-50,-49.6924
5.91242647171021,-50,-49.6924
5.92340350151062,-50,-49.6924
5.93443393707275,-50,-49.6924
5.94542360305786,-50,-49.6924
5.9563148021698,50,-49.6924
5.96735286712647,50,-49.6924
5.9783570766449,50,-49.6924
5.98930144309998,50,-49.6924
6.00027465820313,50,-49.6924
6.01113033294678,50,-49.6924
6.02201461791992,50,-49.6924
6.03280019760132,50,-49.6924
6.04427075386047,50,-49.7445
6.05598592758179,50,-49.5882
6.06673693656921,50,-49.5882
6.07748651504517,50,-49.2235
6.08814191818237,50,-49.2235
6.09888029098511,50,-48.3899
6.1096179485321,50,-48.3899
6.12037491798401,50,-46.879
6.13103771209717,50,-46.879
6.14175915718079,50,-44.5866
6.15247964859009,50,-44.5866
6.16330552101135,50,-41.4085
6.17400574684143,50,-41.4085
6.1850757598877,50,-37.1363
6.1960654258728,50,-31.77
6.20715022087097,50,-31.77
6.21839356422424,50,-25.1533
6.22989439964294,50,-25.1533
6.24080085754395,50,-17.3904
6.25228691101074,50,-17.3904
6.26373529434204,50,-8.4813
6.27467727661133,50,-8.4813
6.28541326522827,50,1.574
6.29608082771301,50,12.4629
6.30675625801086,50,12.4629
6.31772613525391,50,24.1333
6.32843542098999,50,24.1333
6.33916711807251,50,35.96
6.35010242462158,50,35.96
6.36090135574341,50,48.2035
6.37191486358643,50,48.2035
6.38275074958801,50,60.3428
6.39359307289124,50,60.3428
6.40440058708191,50,72.2216
6.41573834419251,50,83.892
6.4265570640564,50,83.892
6.43737030029297,50,94.9372
6.44809603691101,50,94.9372
6.45887589454651,50,105.2009
6.46980738639832,50,105.2009
6.48060202598572,50,114.631
6.4915177822113,50,114.631
6.50233960151672,50,122.8107
6.51322317123413,50,122.8107
6.52401947975159,50,129.6879
6.53487467765808,50,129.6879
6.54624485969544,50,135.3147
6.55705952644348,50,139.4306
6.56785416603088,50,139.4306
6.57874703407288,50,142.0877
6.58968091011047,50,142.0877
6.60048866271973,50,143.1818
6.61126852035523,50,143.1818
6.62199544906616,50,142.7129
6.6327497959137,50,142.7129
6.64349937438965,50,140.7852
6.65426564216614,50,140.7852
6.66492748260498,50,137.3466
6.67576146125794,50,132.3971
6.68653464317322,50,132.3971
6.69725799560547,50,126.0409
6.70790839195252,50,126.0409
6.71867561340332,50,118.4343
6.72942852973938,50,118.4343
6.74021601676941,50,109.7336
6.75093674659729,50,109.7336
6.76167321205139,50,100.0951
6.77245569229126,50,100.0951
6.78313040733337,50,89.623
6.79396653175354,50,89.623
6.80469822883606,50,78.5778
6.8157057762146,50,78.5778
6.82652401924133,50,67.22
6.83745956420898,50,55.7059
6.84869337081909,50,55.7059
6.85980224609375,50,43.7229
6.87074851989746,50,43.7229
6.88157606124878,50,32.0004
6.89243817329407,50,32.0004
6.90311121940613,50,20.7468
6.91394686698914,50,20.7468
6.92493987083435,50,9.91
6.93645763397217,50,0.115199999999998
6.94724011421204,50,0.115199999999998
6.95794248580933,50,-8.7939
6.96886014938355,50,-8.7939
6.97964429855347,50,-16.6089
6.99043416976929,50,-16.6089
7.00135493278503,50,-23.2777
7.01203227043152,50,-23.2777
7.02281856536865,50,-28.5919
7.03349566459656,50,-28.5919
7.04467582702637,50,-32.5515
7.05608320236206,50,-35.0523
7.06682205200195,50,-35.0523
7.07803511619568,50,-36.0422
7.08947849273682,50,-36.0422
7.1001615524292,50,-35.5212
7.11173319816589,50,-35.5212
7.12324094772339,50,-33.5935
7.13395524024963,50,-33.5935
7.14475107192993,50,-30.3633
7.15559768676758,50,-30.3633
7.16651773452759,50,-25.6222
7.17727398872376,50,-19.6307
7.18792772293091,50,-19.6307
7.19905161857605,50,-12.4409
7.20969986915588,50,-12.4409
7.22044372558594,50,-4.157
7.23126077651978,50,-4.157
7.24200963973999,50,4.9084
7.25272464752197,50,4.9084
7.2633855342865,50,14.9116
7.2740638256073,50,14.9116
7.28535723686218,50,25.4879
7.29613852500916,50,36.2726
7.30694198608398,50,36.2726
7.31822228431702,50,47.4741
7.329270362854,50,47.4741
7.33992886543274,50,58.6235
7.35058832168579,50,58.6235
7.36134362220764,50,69.5124
7.37218570709229,50,69.5124
7.38293528556824,50,80.1408
7.39401626586914,50,80.1408
7.40467524528503,50,90.1961
7.4158365726471,50,99.6262
7.4266848564148,50,99.6262
7.43741941452026,50,108.2227
7.44814467430115,50,108.2227
7.4589569568634,50,115.7772
7.46976566314697,50,115.7772
7.48079299926758,50,122.1855
7.49159026145935,50,122.1855
7.50225424766541,50,127.3955
7.51306867599487,50,127.3955
7.52418947219849,50,131.303
7.53620624542236,50,133.8038
7.54720067977905,50,133.8038
7.55848550796509,50,134.8458
7.56976199150085,50,134.8458
7.58060479164124,50,134.4811
7.59145569801331,50,134.4811
7.60217261314392,50,132.7618
7.61310887336731,50,132.7618
7.62377953529358,50,129.7921
7.6347188949585,50,129.7921
7.64606142044067,50,125.4678
7.6567976474762,50,119.8931
7.66771173477173,50,119.8931
7.67837476730347,50,113.1722
7.68904137611389,50,113.1722
7.69977474212647,50,105.253
7.71079826354981,50,105.253
7.72153306007385,50,96.6044
7.7322690486908,50,96.6044
7.74322628974915,50,87.1222
7.75398302078247,50,87.1222
7.76465034484863,50,77.119
7.77567267417908,50,66.8553
7.78632855415344,50,66.8553
7.79704833030701,50,56.3311
7.80798888206482,50,56.3311
7.81879663467407,50,45.5464
7.82954478263855,50,45.5464
7.840500831604,50,34.918
7.85116815567017,50,34.918
7.86183285713196,50,24.7585
7.8728129863739,50,24.7585
7.88362288475037,50,14.8074
7.89435768127441,50,14.8074
7.90517210960388,50,5.6378
7.91582441329956,50,-2.6461
7.92648267745972,50,-2.6461
7.93714714050293,50,-9.888
7.94792294502258,50,-9.888
7.95858693122864,50,-16.0358
7.96954870223999,50,-16.0358
7.98030614852905,50,-20.9853
7.99145913124085,50,-20.9853
8.00213861465454,50,-24.7365
8.01280379295349,50,-24.7365
8.02354621887207,50,-27.1331
8.03422474861145,50,-27.1331
8.0452516078949,50,-28.123
8.05596446990967,50,-27.7583
8.06716537475586,50,-27.7583
8.07871389389038,50,-26.0911
8.08971691131592,50,-26.0911
8.10049986839294,50,-23.1735
8.11140203475952,50,-23.1735
8.12209272384644,50,-19.0055
8.13356947898865,50,-19.0055
8.14480328559876,50,-13.6392
8.15603184700012,50,-7.1788
8.16668176651001,50,-7.1788
8.17795920372009,50,0.323599999999999
8.18938088417053,50,0.323599999999999
8.20003747940064,50,8.6075
8.21147847175598,50,8.6075
8.22307395935059,50,17.7771
8.2337429523468,50,17.7771
8.2444441318512,50,27.3114
8.25605797767639,50,37.2104
8.26699280738831,50,37.2104
8.27796387672424,50,47.4741
8.28900408744812,50,47.4741
8.2998206615448,50,57.6336
8.31068921089172,50,57.6336
8.32148456573486,50,67.5847
8.3324568271637,50,67.5847
8.34324622154236,50,77.2753
8.35409760475159,50,77.2753
8.36516785621643,50,86.5491
8.37609505653381,50,95.1456
8.38745379447937,50,95.1456
8.39901995658875,50,102.8564
8.41043496131897,50,102.8564
8.4221339225769,50,109.8378
8.43355464935303,50,109.8378
8.44421648979187,50,115.6209
8.45680999755859,50,120.362
8.4674756526947,50,120.362
8.47824335098267,50,123.9048
8.48902225494385,50,123.9048
8.49978923797607,50,126.1972
8.5107102394104,50,126.1972
8.52144241333008,50,127.1871
8.53257203102112,50,127.1871
8.54403805732727,50,126.8745
8.55559515953064,50,126.8745
8.56732034683228,50,125.2594
8.5779869556427,50,122.4981
8.58946990966797,50,122.4981
8.60014295578003,50,118.4864
8.61085557937622,50,118.4864
8.62210607528687,50,113.4327
8.63283777236939,50,113.4327
8.64402151107788,50,107.2328
8.65568566322327,50,100.2514
8.66691994667053,50,100.2514
8.67832517623901,50,92.3322
8.68915724754334,50,92.3322
8.70070290565491,50,83.8399
8.71229195594788,50,83.8399
8.72387099266052,50,74.7745
8.73574829101563,50,65.5007
8.74660229682922,50,65.5007
8.75730967521668,50,56.0706
8.76797699928284,50,56.0706
8.77878880500794,50,46.3279
8.78946328163147,50,46.3279
8.80025815963745,50,36.7415
8.81105852127075,50,36.7415
8.82260894775391,50,27.624
8.83333468437195,50,27.624
8.84456539154053,50,18.8191
8.85626316070557,50,10.5352
8.86692309379578,50,10.5352
